Brood Year,Return Year,FreshwaterAge,OceanAge,RiverSystem,NumberOfReturns
2013,2020,1,5,Nushagak,NA
2013,2017,2,1,Nushagak,NA
2013,2018,2,2,Nushagak,NA
2013,2019,2,3,Nushagak,NA
2013,2020,2,4,Nushagak,NA
2013,2018,3,1,Nushagak,NA
2013,2019,3,2,Nushagak,NA
2013,2020,3,3,Nushagak,NA
2013,2021,3,4,Nushagak,NA
2014,2016,0,1,Nushagak,NA
2014,2017,0,2,Nushagak,NA
2014,2018,0,3,Nushagak,NA
2014,2019,0,4,Nushagak,NA
2014,2020,0,5,Nushagak,NA
2014,2017,1,1,Nushagak,NA
2014,2018,1,2,Nushagak,NA
2014,2019,1,3,Nushagak,NA
2014,2020,1,4,Nushagak,NA
2014,2021,1,5,Nushagak,NA
2014,2018,2,1,Nushagak,NA
2014,2019,2,2,Nushagak,NA
2014,2020,2,3,Nushagak,NA
2014,2021,2,4,Nushagak,NA
2014,2019,3,1,Nushagak,NA
2014,2020,3,2,Nushagak,NA
2014,2021,3,3,Nushagak,NA
2014,2022,3,4,Nushagak,NA
2015,2017,0,1,Nushagak,NA
2015,2018,0,2,Nushagak,NA
2015,2019,0,3,Nushagak,NA
2015,2020,0,4,Nushagak,NA
2015,2021,0,5,Nushagak,NA
2015,2018,1,1,Nushagak,NA
2015,2019,1,2,Nushagak,NA
2015,2020,1,3,Nushagak,NA
2015,2021,1,4,Nushagak,NA
2015,2022,1,5,Nushagak,NA
2015,2019,2,1,Nushagak,NA
2015,2020,2,2,Nushagak,NA
2015,2021,2,3,Nushagak,NA
2015,2022,2,4,Nushagak,NA
2015,2020,3,1,Nushagak,NA
2015,2021,3,2,Nushagak,NA
2015,2022,3,3,Nushagak,NA
2015,2023,3,4,Nushagak,NA
1955,1957,0,1,Kvichak,NA
1955,1958,0,2,Kvichak,NA
1955,1959,0,3,Kvichak,NA
1955,1960,0,4,Kvichak,NA
1955,1961,0,5,Kvichak,NA
1955,1958,1,1,Kvichak,NA
1955,1959,1,2,Kvichak,NA
1955,1960,1,3,Kvichak,NA
1955,1961,1,4,Kvichak,NA
1955,1962,1,5,Kvichak,NA
1955,1959,2,1,Kvichak,NA
1955,1960,2,2,Kvichak,NA
1955,1961,2,3,Kvichak,NA
1955,1962,2,4,Kvichak,NA
1955,1960,3,1,Kvichak,NA
1955,1961,3,2,Kvichak,NA
1955,1962,3,3,Kvichak,NA
1955,1963,3,4,Kvichak,0
1956,1958,0,1,Kvichak,NA
1956,1959,0,2,Kvichak,NA
1956,1960,0,3,Kvichak,NA
1956,1961,0,4,Kvichak,NA
1956,1962,0,5,Kvichak,NA
1956,1959,1,1,Kvichak,NA
1956,1960,1,2,Kvichak,NA
1956,1961,1,3,Kvichak,NA
1956,1962,1,4,Kvichak,NA
1956,1963,1,5,Kvichak,0
1956,1960,2,1,Kvichak,NA
1956,1961,2,2,Kvichak,NA
1956,1962,2,3,Kvichak,NA
1956,1963,2,4,Kvichak,0
1956,1961,3,1,Kvichak,NA
1956,1962,3,2,Kvichak,NA
1956,1963,3,3,Kvichak,0
1956,1964,3,4,Kvichak,0
1957,1959,0,1,Kvichak,NA
1957,1960,0,2,Kvichak,NA
1957,1961,0,3,Kvichak,NA
1957,1962,0,4,Kvichak,NA
1957,1963,0,5,Kvichak,0
1957,1960,1,1,Kvichak,NA
1957,1961,1,2,Kvichak,NA
1957,1962,1,3,Kvichak,NA
1957,1963,1,4,Kvichak,1413
1957,1964,1,5,Kvichak,0
1957,1961,2,1,Kvichak,NA
1957,1962,2,2,Kvichak,NA
1957,1963,2,3,Kvichak,203661
1957,1964,2,4,Kvichak,0
1957,1962,3,1,Kvichak,NA
1957,1963,3,2,Kvichak,0
1957,1964,3,3,Kvichak,0
1957,1965,3,4,Kvichak,0
1958,1960,0,1,Kvichak,NA
1958,1961,0,2,Kvichak,NA
1958,1962,0,3,Kvichak,NA
1958,1963,0,4,Kvichak,0
1958,1964,0,5,Kvichak,0
1958,1961,1,1,Kvichak,NA
1958,1962,1,2,Kvichak,NA
1958,1963,1,3,Kvichak,32838
1958,1964,1,4,Kvichak,6053
1958,1965,1,5,Kvichak,0
1958,1962,2,1,Kvichak,NA
1958,1963,2,2,Kvichak,139962
1958,1964,2,3,Kvichak,59115
1958,1965,2,4,Kvichak,0
1958,1963,3,1,Kvichak,0
1958,1964,3,2,Kvichak,0
1958,1965,3,3,Kvichak,0
1958,1966,3,4,Kvichak,0
1959,1961,0,1,Kvichak,NA
1959,1962,0,2,Kvichak,NA
1959,1963,0,3,Kvichak,0
1959,1964,0,4,Kvichak,0
1959,1965,0,5,Kvichak,0
1959,1962,1,1,Kvichak,NA
1959,1963,1,2,Kvichak,236514
1959,1964,1,3,Kvichak,0
1959,1965,1,4,Kvichak,0
1959,1966,1,5,Kvichak,0
1959,1963,2,1,Kvichak,951
1959,1964,2,2,Kvichak,208489
1959,1965,2,3,Kvichak,5451
1959,1966,2,4,Kvichak,0
1959,1964,3,1,Kvichak,0
1959,1965,3,2,Kvichak,2236
1959,1966,3,3,Kvichak,0
1959,1967,3,4,Kvichak,0
1960,1962,0,1,Kvichak,NA
1960,1963,0,2,Kvichak,0
1960,1964,0,3,Kvichak,0
1960,1965,0,4,Kvichak,0
1960,1966,0,5,Kvichak,0
1960,1963,1,1,Kvichak,0
1960,1964,1,2,Kvichak,1017277
1960,1965,1,3,Kvichak,456190
1960,1966,1,4,Kvichak,3128
1960,1967,1,5,Kvichak,0
1960,1964,2,1,Kvichak,889149
1960,1965,2,2,Kvichak,47748183
1960,1966,2,3,Kvichak,6282092
1960,1967,2,4,Kvichak,0
1960,1965,3,1,Kvichak,0
1960,1966,3,2,Kvichak,11625
1960,1967,3,3,Kvichak,4061
1960,1968,3,4,Kvichak,0
1961,1963,0,1,Kvichak,0
1961,1964,0,2,Kvichak,1602
1961,1965,0,3,Kvichak,0
1961,1966,0,4,Kvichak,0
1961,1967,0,5,Kvichak,0
1961,1964,1,1,Kvichak,0
1961,1965,1,2,Kvichak,415245
1961,1966,1,3,Kvichak,201593
1961,1967,1,4,Kvichak,0
1961,1968,1,5,Kvichak,0
1961,1965,2,1,Kvichak,0
1961,1966,2,2,Kvichak,2307309
1961,1967,2,3,Kvichak,647560
1961,1968,2,4,Kvichak,0
1961,1966,3,1,Kvichak,0
1961,1967,3,2,Kvichak,5316
1961,1968,3,3,Kvichak,2311
1961,1969,3,4,Kvichak,0
1962,1964,0,1,Kvichak,0
1962,1965,0,2,Kvichak,0
1962,1966,0,3,Kvichak,0
1962,1967,0,4,Kvichak,0
1962,1968,0,5,Kvichak,0
1962,1965,1,1,Kvichak,0
1962,1966,1,2,Kvichak,107817
1962,1967,1,3,Kvichak,133173
1962,1968,1,4,Kvichak,0
1962,1969,1,5,Kvichak,0
1962,1966,2,1,Kvichak,1970
1962,1967,2,2,Kvichak,4720118
1962,1968,2,3,Kvichak,534851
1962,1969,2,4,Kvichak,0
1962,1967,3,1,Kvichak,0
1962,1968,3,2,Kvichak,8963
1962,1969,3,3,Kvichak,0
1962,1970,3,4,Kvichak,0
1963,1965,0,1,Kvichak,0
1963,1966,0,2,Kvichak,0
1963,1967,0,3,Kvichak,606
1963,1968,0,4,Kvichak,0
1963,1969,0,5,Kvichak,0
1963,1966,1,1,Kvichak,0
1963,1967,1,2,Kvichak,31231
1963,1968,1,3,Kvichak,80023
1963,1969,1,4,Kvichak,0
1963,1970,1,5,Kvichak,0
1963,1967,2,1,Kvichak,113
1963,1968,2,2,Kvichak,925528
1963,1969,2,3,Kvichak,336813
1963,1970,2,4,Kvichak,0
1963,1968,3,1,Kvichak,0
1963,1969,3,2,Kvichak,0
1963,1970,3,3,Kvichak,13902
1963,1971,3,4,Kvichak,0
1964,1966,0,1,Kvichak,0
1964,1967,0,2,Kvichak,0
1964,1968,0,3,Kvichak,0
1964,1969,0,4,Kvichak,0
1964,1970,0,5,Kvichak,0
1964,1967,1,1,Kvichak,3244
1964,1968,1,2,Kvichak,2288423
1964,1969,1,3,Kvichak,288371
1964,1970,1,4,Kvichak,3941
1964,1971,1,5,Kvichak,0
1964,1968,2,1,Kvichak,111882
1964,1969,2,2,Kvichak,2613881
1964,1970,2,3,Kvichak,446099
1964,1971,2,4,Kvichak,0
1964,1969,3,1,Kvichak,0
1964,1970,3,2,Kvichak,6606
1964,1971,3,3,Kvichak,1068
1964,1972,3,4,Kvichak,0
1965,1967,0,1,Kvichak,0
1965,1968,0,2,Kvichak,0
1965,1969,0,3,Kvichak,0
1965,1970,0,4,Kvichak,0
1965,1971,0,5,Kvichak,0
1965,1968,1,1,Kvichak,23983
1965,1969,1,2,Kvichak,10321864
1965,1970,1,3,Kvichak,299793
1965,1971,1,4,Kvichak,0
1965,1972,1,5,Kvichak,0
1965,1969,2,1,Kvichak,485629
1965,1970,2,2,Kvichak,33528681
1965,1971,2,3,Kvichak,1159447
1965,1972,2,4,Kvichak,0
1965,1970,3,1,Kvichak,0
1965,1971,3,2,Kvichak,1292
1965,1972,3,3,Kvichak,0
1965,1973,3,4,Kvichak,0
1966,1968,0,1,Kvichak,0
1966,1969,0,2,Kvichak,4763
1966,1970,0,3,Kvichak,0
1966,1971,0,4,Kvichak,0
1966,1972,0,5,Kvichak,0
1966,1969,1,1,Kvichak,3429
1966,1970,1,2,Kvichak,524322
1966,1971,1,3,Kvichak,885878
1966,1972,1,4,Kvichak,0
1966,1973,1,5,Kvichak,0
1966,1970,2,1,Kvichak,16342
1966,1971,2,2,Kvichak,4568771
1966,1972,2,3,Kvichak,517436
1966,1973,2,4,Kvichak,1122
1966,1971,3,1,Kvichak,0
1966,1972,3,2,Kvichak,0
1966,1973,3,3,Kvichak,0
1966,1974,3,4,Kvichak,0
1967,1969,0,1,Kvichak,0
1967,1970,0,2,Kvichak,0
1967,1971,0,3,Kvichak,14745
1967,1972,0,4,Kvichak,968
1967,1973,0,5,Kvichak,0
1967,1970,1,1,Kvichak,0
1967,1971,1,2,Kvichak,342819
1967,1972,1,3,Kvichak,321956
1967,1973,1,4,Kvichak,65
1967,1974,1,5,Kvichak,0
1967,1971,2,1,Kvichak,2299
1967,1972,2,2,Kvichak,991239
1967,1973,2,3,Kvichak,109957
1967,1974,2,4,Kvichak,0
1967,1972,3,1,Kvichak,0
1967,1973,3,2,Kvichak,0
1967,1974,3,3,Kvichak,0
1967,1975,3,4,Kvichak,0
1968,1970,0,1,Kvichak,0
1968,1971,0,2,Kvichak,1788
1968,1972,0,3,Kvichak,0
1968,1973,0,4,Kvichak,0
1968,1974,0,5,Kvichak,0
1968,1971,1,1,Kvichak,0
1968,1972,1,2,Kvichak,300687
1968,1973,1,3,Kvichak,38561
1968,1974,1,4,Kvichak,4514
1968,1975,1,5,Kvichak,0
1968,1972,2,1,Kvichak,0
1968,1973,2,2,Kvichak,104011
1968,1974,2,3,Kvichak,176512
1968,1975,2,4,Kvichak,0
1968,1973,3,1,Kvichak,0
1968,1974,3,2,Kvichak,7305
1968,1975,3,3,Kvichak,1946
1968,1976,3,4,Kvichak,0
1969,1971,0,1,Kvichak,0
1969,1972,0,2,Kvichak,0
1969,1973,0,3,Kvichak,748
1969,1974,0,4,Kvichak,0
1969,1975,0,5,Kvichak,0
1969,1972,1,1,Kvichak,0
1969,1973,1,2,Kvichak,149287
1969,1974,1,3,Kvichak,321597
1969,1975,1,4,Kvichak,0
1969,1976,1,5,Kvichak,0
1969,1973,2,1,Kvichak,6124
1969,1974,2,2,Kvichak,4476992
1969,1975,2,3,Kvichak,546728
1969,1976,2,4,Kvichak,0
1969,1974,3,1,Kvichak,0
1969,1975,3,2,Kvichak,12149
1969,1976,3,3,Kvichak,0
1969,1977,3,4,Kvichak,0
1970,1972,0,1,Kvichak,0
1970,1973,0,2,Kvichak,0
1970,1974,0,3,Kvichak,0
1970,1975,0,4,Kvichak,0
1970,1976,0,5,Kvichak,0
1970,1973,1,1,Kvichak,611
1970,1974,1,2,Kvichak,45471
1970,1975,1,3,Kvichak,40280
1970,1976,1,4,Kvichak,0
1970,1977,1,5,Kvichak,0
1970,1974,2,1,Kvichak,28962
1970,1975,2,2,Kvichak,15247973
1970,1976,2,3,Kvichak,0
1970,1977,2,4,Kvichak,0
1970,1975,3,1,Kvichak,0
1970,1976,3,2,Kvichak,0
1970,1977,3,3,Kvichak,575
1970,1978,3,4,Kvichak,0
1971,1973,0,1,Kvichak,0
1971,1974,0,2,Kvichak,0
1971,1975,0,3,Kvichak,0
1971,1976,0,4,Kvichak,0
1971,1977,0,5,Kvichak,0
1971,1974,1,1,Kvichak,0
1971,1975,1,2,Kvichak,321013
1971,1976,1,3,Kvichak,653575
1971,1977,1,4,Kvichak,0
1971,1978,1,5,Kvichak,0
1971,1975,2,1,Kvichak,45182
1971,1976,2,2,Kvichak,919844
1971,1977,2,3,Kvichak,95529
1971,1978,2,4,Kvichak,0
1971,1976,3,1,Kvichak,0
1971,1977,3,2,Kvichak,1142
1971,1978,3,3,Kvichak,0
1971,1979,3,4,Kvichak,0
1972,1974,0,1,Kvichak,0
1972,1975,0,2,Kvichak,0
1972,1976,0,3,Kvichak,0
1972,1977,0,4,Kvichak,0
1972,1978,0,5,Kvichak,0
1972,1975,1,1,Kvichak,4360
1972,1976,1,2,Kvichak,1971913
1972,1977,1,3,Kvichak,142305
1972,1978,1,4,Kvichak,10886
1972,1979,1,5,Kvichak,0
1972,1976,2,1,Kvichak,0
1972,1977,2,2,Kvichak,886252
1972,1978,2,3,Kvichak,232955
1972,1979,2,4,Kvichak,0
1972,1977,3,1,Kvichak,0
1972,1978,3,2,Kvichak,0
1972,1979,3,3,Kvichak,0
1972,1980,3,4,Kvichak,0
1973,1975,0,1,Kvichak,0
1973,1976,0,2,Kvichak,0
1973,1977,0,3,Kvichak,1204
1973,1978,0,4,Kvichak,0
1973,1979,0,5,Kvichak,0
1973,1976,1,1,Kvichak,0
1973,1977,1,2,Kvichak,531509
1973,1978,1,3,Kvichak,1048800
1973,1979,1,4,Kvichak,0
1973,1980,1,5,Kvichak,0
1973,1977,2,1,Kvichak,2634
1973,1978,2,2,Kvichak,252857
1973,1979,2,3,Kvichak,351748
1973,1980,2,4,Kvichak,0
1973,1978,3,1,Kvichak,0
1973,1979,3,2,Kvichak,14490
1973,1980,3,3,Kvichak,0
1973,1981,3,4,Kvichak,0
1974,1976,0,1,Kvichak,0
1974,1977,0,2,Kvichak,0
1974,1978,0,3,Kvichak,0
1974,1979,0,4,Kvichak,0
1974,1980,0,5,Kvichak,0
1974,1977,1,1,Kvichak,14322
1974,1978,1,2,Kvichak,6047999
1974,1979,1,3,Kvichak,1845015
1974,1980,1,4,Kvichak,0
1974,1981,1,5,Kvichak,0
1974,1978,2,1,Kvichak,319232
1974,1979,2,2,Kvichak,16927229
1974,1980,2,3,Kvichak,616516
1974,1981,2,4,Kvichak,0
1974,1979,3,1,Kvichak,0
1974,1980,3,2,Kvichak,14093
1974,1981,3,3,Kvichak,0
1974,1982,3,4,Kvichak,0
1975,1977,0,1,Kvichak,0
1975,1978,0,2,Kvichak,0
1975,1979,0,3,Kvichak,0
1975,1980,0,4,Kvichak,0
1975,1981,0,5,Kvichak,0
1975,1978,1,1,Kvichak,6365
1975,1979,1,2,Kvichak,5468931
1975,1980,1,3,Kvichak,1305049
1975,1981,1,4,Kvichak,0
1975,1982,1,5,Kvichak,0
1975,1979,2,1,Kvichak,314282
1975,1980,2,2,Kvichak,29958382
1975,1981,2,3,Kvichak,382348
1975,1982,2,4,Kvichak,0
1975,1980,3,1,Kvichak,0
1975,1981,3,2,Kvichak,3654
1975,1982,3,3,Kvichak,0
1975,1983,3,4,Kvichak,0
1976,1978,0,1,Kvichak,0
1976,1979,0,2,Kvichak,0
1976,1980,0,3,Kvichak,16621
1976,1981,0,4,Kvichak,0
1976,1982,0,5,Kvichak,0
1976,1979,1,1,Kvichak,5347
1976,1980,1,2,Kvichak,5940228
1976,1981,1,3,Kvichak,675758
1976,1982,1,4,Kvichak,3355
1976,1983,1,5,Kvichak,0
1976,1980,2,1,Kvichak,37502
1976,1981,2,2,Kvichak,3806686
1976,1982,2,3,Kvichak,230826
1976,1983,2,4,Kvichak,0
1976,1981,3,1,Kvichak,0
1976,1982,3,2,Kvichak,0
1976,1983,3,3,Kvichak,0
1976,1984,3,4,Kvichak,0
1977,1979,0,1,Kvichak,0
1977,1980,0,2,Kvichak,6590
1977,1981,0,3,Kvichak,4899
1977,1982,0,4,Kvichak,0
1977,1983,0,5,Kvichak,0
1977,1980,1,1,Kvichak,36699
1977,1981,1,2,Kvichak,2024758
1977,1982,1,3,Kvichak,718010
1977,1983,1,4,Kvichak,0
1977,1984,1,5,Kvichak,0
1977,1981,2,1,Kvichak,2130
1977,1982,2,2,Kvichak,174744
1977,1983,2,3,Kvichak,121674
1977,1984,2,4,Kvichak,0
1977,1982,3,1,Kvichak,0
1977,1983,3,2,Kvichak,0
1977,1984,3,3,Kvichak,0
1977,1985,3,4,Kvichak,0
1978,1980,0,1,Kvichak,0
1978,1981,0,2,Kvichak,0
1978,1982,0,3,Kvichak,0
1978,1983,0,4,Kvichak,0
1978,1984,0,5,Kvichak,0
1978,1981,1,1,Kvichak,1122
1978,1982,1,2,Kvichak,1613301
1978,1983,1,3,Kvichak,1063136
1978,1984,1,4,Kvichak,0
1978,1985,1,5,Kvichak,0
1978,1982,2,1,Kvichak,15273
1978,1983,2,2,Kvichak,1372783
1978,1984,2,3,Kvichak,987655
1978,1985,2,4,Kvichak,0
1978,1983,3,1,Kvichak,0
1978,1984,3,2,Kvichak,0
1978,1985,3,3,Kvichak,1957
1978,1986,3,4,Kvichak,0
1979,1981,0,1,Kvichak,0
1979,1982,0,2,Kvichak,2381
1979,1983,0,3,Kvichak,0
1979,1984,0,4,Kvichak,0
1979,1985,0,5,Kvichak,0
1979,1982,1,1,Kvichak,53985
1979,1983,1,2,Kvichak,18868217
1979,1984,1,3,Kvichak,2470065
1979,1985,1,4,Kvichak,0
1979,1986,1,5,Kvichak,0
1979,1983,2,1,Kvichak,69687
1979,1984,2,2,Kvichak,17920528
1979,1985,2,3,Kvichak,3664847
1979,1986,2,4,Kvichak,0
1979,1984,3,1,Kvichak,0
1979,1985,3,2,Kvichak,0
1979,1986,3,3,Kvichak,0
1979,1987,3,4,Kvichak,0
1980,1982,0,1,Kvichak,0
1980,1983,0,2,Kvichak,0
1980,1984,0,3,Kvichak,0
1980,1985,0,4,Kvichak,0
1980,1986,0,5,Kvichak,0
1980,1983,1,1,Kvichak,1374
1980,1984,1,2,Kvichak,2539067
1980,1985,1,3,Kvichak,1385016
1980,1986,1,4,Kvichak,2963
1980,1987,1,5,Kvichak,0
1980,1984,2,1,Kvichak,13603
1980,1985,2,2,Kvichak,8290979
1980,1986,2,3,Kvichak,364127
1980,1987,2,4,Kvichak,0
1980,1985,3,1,Kvichak,0
1980,1986,3,2,Kvichak,0
1980,1987,3,3,Kvichak,0
1980,1988,3,4,Kvichak,0
1981,1983,0,1,Kvichak,0
1981,1984,0,2,Kvichak,0
1981,1985,0,3,Kvichak,5260
1981,1986,0,4,Kvichak,0
1981,1987,0,5,Kvichak,0
1981,1984,1,1,Kvichak,0
1981,1985,1,2,Kvichak,745192
1981,1986,1,3,Kvichak,188993
1981,1987,1,4,Kvichak,0
1981,1988,1,5,Kvichak,0
1981,1985,2,1,Kvichak,0
1981,1986,2,2,Kvichak,962156
1981,1987,2,3,Kvichak,147129
1981,1988,2,4,Kvichak,0
1981,1986,3,1,Kvichak,0
1981,1987,3,2,Kvichak,0
1981,1988,3,3,Kvichak,0
1981,1989,3,4,Kvichak,0
1982,1984,0,1,Kvichak,0
1982,1985,0,2,Kvichak,0
1982,1986,0,3,Kvichak,0
1982,1987,0,4,Kvichak,0
1982,1988,0,5,Kvichak,0
1982,1985,1,1,Kvichak,0
1982,1986,1,2,Kvichak,492711
1982,1987,1,3,Kvichak,385798
1982,1988,1,4,Kvichak,4844
1982,1989,1,5,Kvichak,0
1982,1986,2,1,Kvichak,531
1982,1987,2,2,Kvichak,514154
1982,1988,2,3,Kvichak,111109
1982,1989,2,4,Kvichak,0
1982,1987,3,1,Kvichak,0
1982,1988,3,2,Kvichak,0
1982,1989,3,3,Kvichak,0
1982,1990,3,4,Kvichak,0
1983,1985,0,1,Kvichak,0
1983,1986,0,2,Kvichak,0
1983,1987,0,3,Kvichak,0
1983,1988,0,4,Kvichak,0
1983,1989,0,5,Kvichak,0
1983,1986,1,1,Kvichak,909
1983,1987,1,2,Kvichak,9266210
1983,1988,1,3,Kvichak,2994862
1983,1989,1,4,Kvichak,4091
1983,1990,1,5,Kvichak,0
1983,1987,2,1,Kvichak,2975
1983,1988,2,2,Kvichak,1110949
1983,1989,2,3,Kvichak,386091
1983,1990,2,4,Kvichak,8088
1983,1988,3,1,Kvichak,0
1983,1989,3,2,Kvichak,0
1983,1990,3,3,Kvichak,0
1983,1991,3,4,Kvichak,0
1984,1986,0,1,Kvichak,0
1984,1987,0,2,Kvichak,0
1984,1988,0,3,Kvichak,1184
1984,1989,0,4,Kvichak,0
1984,1990,0,5,Kvichak,0
1984,1987,1,1,Kvichak,0
1984,1988,1,2,Kvichak,2578404
1984,1989,1,3,Kvichak,1438287
1984,1990,1,4,Kvichak,0
1984,1991,1,5,Kvichak,0
1984,1988,2,1,Kvichak,46565
1984,1989,2,2,Kvichak,17556989
1984,1990,2,3,Kvichak,1662891
1984,1991,2,4,Kvichak,0
1984,1989,3,1,Kvichak,0
1984,1990,3,2,Kvichak,0
1984,1991,3,3,Kvichak,0
1984,1992,3,4,Kvichak,0
1985,1987,0,1,Kvichak,969
1985,1988,0,2,Kvichak,3827
1985,1989,0,3,Kvichak,6640
1985,1990,0,4,Kvichak,0
1985,1991,0,5,Kvichak,0
1985,1988,1,1,Kvichak,7558
1985,1989,1,2,Kvichak,1051189
1985,1990,1,3,Kvichak,958922
1985,1991,1,4,Kvichak,3134
1985,1992,1,5,Kvichak,0
1985,1989,2,1,Kvichak,36957
1985,1990,2,2,Kvichak,14848955
1985,1991,2,3,Kvichak,1382720
1985,1992,2,4,Kvichak,8513
1985,1990,3,1,Kvichak,0
1985,1991,3,2,Kvichak,1295
1985,1992,3,3,Kvichak,1079
1985,1993,3,4,Kvichak,0
1986,1988,0,1,Kvichak,0
1986,1989,0,2,Kvichak,1587
1986,1990,0,3,Kvichak,22024
1986,1991,0,4,Kvichak,371
1986,1992,0,5,Kvichak,0
1986,1989,1,1,Kvichak,0
1986,1990,1,2,Kvichak,652824
1986,1991,1,3,Kvichak,868041
1986,1992,1,4,Kvichak,22539
1986,1993,1,5,Kvichak,0
1986,1990,2,1,Kvichak,0
1986,1991,2,2,Kvichak,1539168
1986,1992,2,3,Kvichak,1007382
1986,1993,2,4,Kvichak,0
1986,1991,3,1,Kvichak,0
1986,1992,3,2,Kvichak,0
1986,1993,3,3,Kvichak,0
1986,1994,3,4,Kvichak,0
1987,1989,0,1,Kvichak,0
1987,1990,0,2,Kvichak,28969
1987,1991,0,3,Kvichak,55108
1987,1992,0,4,Kvichak,6575
1987,1993,0,5,Kvichak,0
1987,1990,1,1,Kvichak,7292
1987,1991,1,2,Kvichak,4714523
1987,1992,1,3,Kvichak,2193713
1987,1993,1,4,Kvichak,3167
1987,1994,1,5,Kvichak,0
1987,1991,2,1,Kvichak,32602
1987,1992,2,2,Kvichak,4275758
1987,1993,2,3,Kvichak,329014
1987,1994,2,4,Kvichak,0
1987,1992,3,1,Kvichak,0
1987,1993,3,2,Kvichak,0
1987,1994,3,3,Kvichak,0
1987,1995,3,4,Kvichak,0
1988,1990,0,1,Kvichak,0
1988,1991,0,2,Kvichak,8516
1988,1992,0,3,Kvichak,23767
1988,1993,0,4,Kvichak,981
1988,1994,0,5,Kvichak,0
1988,1991,1,1,Kvichak,6196
1988,1992,1,2,Kvichak,3035544
1988,1993,1,3,Kvichak,1958030
1988,1994,1,4,Kvichak,1920
1988,1995,1,5,Kvichak,0
1988,1992,2,1,Kvichak,17855
1988,1993,2,2,Kvichak,3697594
1988,1994,2,3,Kvichak,453823
1988,1995,2,4,Kvichak,0
1988,1993,3,1,Kvichak,0
1988,1994,3,2,Kvichak,0
1988,1995,3,3,Kvichak,0
1988,1996,3,4,Kvichak,0
1989,1991,0,1,Kvichak,0
1989,1992,0,2,Kvichak,31825
1989,1993,0,3,Kvichak,59837
1989,1994,0,4,Kvichak,1909
1989,1995,0,5,Kvichak,0
1989,1992,1,1,Kvichak,3333
1989,1993,1,2,Kvichak,1860267
1989,1994,1,3,Kvichak,1072267
1989,1995,1,4,Kvichak,0
1989,1996,1,5,Kvichak,0
1989,1993,2,1,Kvichak,146440
1989,1994,2,2,Kvichak,18332312
1989,1995,2,3,Kvichak,3276252
1989,1996,2,4,Kvichak,0
1989,1994,3,1,Kvichak,0
1989,1995,3,2,Kvichak,12478
1989,1996,3,3,Kvichak,0
1989,1997,3,4,Kvichak,0
1990,1992,0,1,Kvichak,0
1990,1993,0,2,Kvichak,5137
1990,1994,0,3,Kvichak,7655
1990,1995,0,4,Kvichak,0
1990,1996,0,5,Kvichak,0
1990,1993,1,1,Kvichak,2740
1990,1994,1,2,Kvichak,1635341
1990,1995,1,3,Kvichak,890663
1990,1996,1,4,Kvichak,0
1990,1997,1,5,Kvichak,0
1990,1994,2,1,Kvichak,82331
1990,1995,2,2,Kvichak,22043353
1990,1996,2,3,Kvichak,1626522
1990,1997,2,4,Kvichak,1146
1990,1995,3,1,Kvichak,0
1990,1996,3,2,Kvichak,0
1990,1997,3,3,Kvichak,0
1990,1998,3,4,Kvichak,0
1991,1993,0,1,Kvichak,0
1991,1994,0,2,Kvichak,0
1991,1995,0,3,Kvichak,2556
1991,1996,0,4,Kvichak,0
1991,1997,0,5,Kvichak,0
1991,1994,1,1,Kvichak,1129
1991,1995,1,2,Kvichak,2192134
1991,1996,1,3,Kvichak,1181519
1991,1997,1,4,Kvichak,12039
1991,1998,1,5,Kvichak,0
1991,1995,2,1,Kvichak,1939
1991,1996,2,2,Kvichak,1008333
1991,1997,2,3,Kvichak,237176
1991,1998,2,4,Kvichak,0
1991,1996,3,1,Kvichak,0
1991,1997,3,2,Kvichak,0
1991,1998,3,3,Kvichak,0
1991,1999,3,4,Kvichak,0
1992,1994,0,1,Kvichak,0
1992,1995,0,2,Kvichak,3449
1992,1996,0,3,Kvichak,3727
1992,1997,0,4,Kvichak,0
1992,1998,0,5,Kvichak,0
1992,1995,1,1,Kvichak,0
1992,1996,1,2,Kvichak,651475
1992,1997,1,3,Kvichak,300919
1992,1998,1,4,Kvichak,0
1992,1999,1,5,Kvichak,0
1992,1996,2,1,Kvichak,2137
1992,1997,2,2,Kvichak,752668
1992,1998,2,3,Kvichak,162197
1992,1999,2,4,Kvichak,0
1992,1997,3,1,Kvichak,0
1992,1998,3,2,Kvichak,0
1992,1999,3,3,Kvichak,0
1992,2000,3,4,Kvichak,0
1993,1995,0,1,Kvichak,0
1993,1996,0,2,Kvichak,0
1993,1997,0,3,Kvichak,0
1993,1998,0,4,Kvichak,2570
1993,1999,0,5,Kvichak,0
1993,1996,1,1,Kvichak,230
1993,1997,1,2,Kvichak,1088225
1993,1998,1,3,Kvichak,873002
1993,1999,1,4,Kvichak,4931
1993,2000,1,5,Kvichak,0
1993,1997,2,1,Kvichak,679
1993,1998,2,2,Kvichak,683808
1993,1999,2,3,Kvichak,478384
1993,2000,2,4,Kvichak,0
1993,1998,3,1,Kvichak,0
1993,1999,3,2,Kvichak,0
1993,2000,3,3,Kvichak,0
1993,2001,3,4,Kvichak,0
1994,1996,0,1,Kvichak,0
1994,1997,0,2,Kvichak,0
1994,1998,0,3,Kvichak,0
1994,1999,0,4,Kvichak,0
1994,2000,0,5,Kvichak,0
